dated,rating,label,review
2024-02-22 13:58:07,1,Negatif,"aplikasi aneh, gabisa download foto padahal semua lancar, jaringan & memori juga bagus. tiba tiba gagal menyimpan mulu, apk aneh."
2024-02-22 13:06:29,1,Negatif,Pas udh di update Foto atau videonya gk bisa disimpen
2024-02-22 12:47:09,5,Positif,Yg komen jelek tentang apk pinterest kalian yg salah bukan apk nya jika kalian gk bisa simpan poto atau video di apk kalian bisa buka google\cerom ketik dowload video pinterest terus kelik yg paling atas terus dowload tunggu samapay dowload selesay terus cek pasti ada
2024-02-22 10:51:56,1,Negatif,Pinterest setelah di update gagal terus penyimpanan nya 😪
2024-02-22 09:08:38,1,Negatif,"Kak tolong saya, saya kok kalo mau nyimpen foto pin ko ga bisaaa ya, padahal udah hapus semua foto masih tetap GK bisaaa, tolong ya kak diperbaiki dan sekali lagi semoga dibaca ya."
2024-02-22 00:49:09,5,Positif,"Sangat bagus, tp ada beberapa video yang tidak bisa di download 🥺🥺🥺 padahal aku mau gunakan video tersebut 🙈🙈🙈"
2024-02-21 22:45:38,1,Negatif,Pinterest kok makin lama malah makin jelek ya? Saya udah otak Atik tanggal lahir saya tapi kok semuanya gk bisa ya?apa handphone saya yang rusak atau gimana?semoga developer bisa perbaiki bug ini..... maaf kalau ada kesalahan kata dari saya🙂:)
2024-02-21 14:56:09,1,Negatif,"Kecewa buangeeet. Jadi susah masuk, email udah bener. Gag bisa login. Gag ada autentifikasi lewat Whatsapp atau gmail. Seharusnya ada banyak pilihan. Setidaknya kalau email sudah terdaftar bisa langsung masuk. Dulu aja gag usah gitu. Dibrowser langsung tanpa login bisa. Sekarang gag bisa🤣. Moga segera dibenahi."
2024-02-21 12:00:18,5,Positif,"Sejauh ini aplikasi ini tidak ada kendala dalam bentuk apapun dalam penggunaannya dan aplikasi ini adalah aplikasi yang luar biasa karena banyak mengispirasi saya, baik dari video maupun gambar yang disuguhkan, banyak ide aku dapatkan dan telah kutuangkan lewat beberapa karya gambar hitam putih dan warnaku, kiranya dapat memperbaiki beberapa kendala yang ditemukan oleh beberapa pengguna aplikasi ini, terimakasih 👉 my best apllication"
2024-02-21 09:10:04,1,Negatif,"setelah di update mau menyimpan gambar malah gagal di simpan, tolong dong di perbaiki lagi update an nya"
2024-02-21 06:11:17,5,Positif,Dari Pinterest kami selalu mendapatkan sumber²/ide bahan yang bisa kami kreatikan/kembangkan lebih lanjut.
2024-02-20 15:07:15,4,Positif,"Apknya bagus, ga ada yang ngebug, tapi kenapa ya? Kalo aku uninstall aplikasinya kan kalo kita download ulang kan pasti ada akun kita lagi ya, nah aku kan kayak gitu terus pas itu tuh ga bisa nyimpen gambar, terus ada tulisan ""Gagal menyimpan!"", padahal memoriku ga penuh, sama stabil stabil ajaa. Tapi kalo yang lain itu bagus ga ada masalah, jadi tolong di perbaiki lagi ya.."
2024-02-20 13:55:05,2,Negatif,"Kenapa pin nya tidak bisa di unduh?? Padahal, saya sudah update versi terbarunya, sudah mengunduh ulang apk nya, tapi tetap tidak bisa diunduh pin nya. Maaf banget Dev, saya cukup kecewa dengan adanya bug / error yang terjadi. Terimakasih dan mohon tolong di perbaiki."
2024-02-20 13:46:42,2,Negatif,Kenapa akhir akhir ini apknya kalo liat gmbar trs balik ke halaman beranda mesti reafes sendiri
2024-02-20 11:39:56,1,Negatif,kenapa ga bisa di unduh sih aneh banget
2024-02-20 11:05:23,2,Negatif,"bikin kesel,sekarang mau download foto tuh gabisa,tulisan nya gagal menyimpan,padahal jaringan bagus banget,di perbaikin!"
2024-02-20 09:05:19,5,Positif,Sangat membantu saya dalam mencari kebutuhan. Terimakasih
2024-02-20 08:59:47,1,Negatif,Setelah di update sering muncul UPS ada masalah coba lagi
2024-02-20 07:59:52,5,Positif,"Haii, saya mau memberi ulasan pinterest ini☺️ Pinterest ini sangat-sangat baik sekali, aplikasi yang sangat berguna! Saya bisa mencari semuanya disini, tapi saya ada sedikit kendala, yaitu mengapa tidak ada fitur download video? Itu sangat menyusahkan bila ingin mengambil video. Tolong di ada kan fitur terbaru yaitu bisa mendownload video. Kualitas aplikasi ini sangat membantu saya, tapi kalian ada yang terkendala banyak sekali. Padahal aplikasi ini baik baik saja. Sekian terimakasih🤗"
2024-02-20 07:08:43,5,Positif,"Bangus banget,berguna banget buat cari foto foto pacar aku (KPop+anime) sangat berguna sekali saya suka,dan tidak hanya bisa menemukan foto pacar ku melainkan bisa mencari foto lucu,makanan, tempat,hewan dan lain-lain intinya aku Suka aplikasi ini.over all selama pakai aplikasi ini aku gak pernah mendapatkan yang namanya loading+eror dan itu yang membuat aku semakin suka"
2024-02-20 01:14:35,1,Negatif,"Setelah update versi terbaru, aplikasi ini tidak bisa menyimpan gambar, selalu gagal menyimpan. Padahal dulu bagus bangett tapi semenjak update jadi gini. Tolong diperbaiki lagi supaya bisa menyimpan gambar👍🏻"
2024-02-19 16:57:11,1,Negatif,Knp selalu gagal menyimpan padahal internet bagus ruang juga masih banyak
2024-02-19 16:12:18,1,Negatif,"Aneh banget, tiap buka aplikasi dialihkan ke Facebook terus"
2024-02-19 13:31:12,1,Negatif,terjadi kesalahan trus padahal wifi di buat apapun aman aja trus lancar
2024-02-19 13:15:35,1,Negatif,Saya sudah pakai Pinterest dari tahun 2020 dan pada saat itu tidak ada kendala apapun... Tetapi kenapa sekarang ini tidak bisa mengunduh gambar?! Saya ingin mengunduh gambar pose base untuk saya gambar di aplikasi gambar!!
2024-02-19 13:14:07,1,Negatif,"Update sudah, tp kenapa tiap mau download gambar selalu tidak bisa? Makin kesini makin kesana... TDK jelas"
2024-02-19 09:37:23,1,Negatif,kok sekarang gambar nya gak bisa di simpan ya? kecewa berat
2024-02-19 06:43:11,2,Negatif,"maaf knpa setelah saya download pinterest selalu muncul gagal menyimpan? memang sblmnya saya hapus apk ini, tpi setelah itu saya download lagi, tolong segera perbarui, sudah saya cek di hp saya, ternyata masih blm bisa, tolong segera perbarui"
2024-02-19 03:36:48,5,Positif,Suka sih bisa download gambar gambar yang di pengen tapi sayang ada beberapa gambar yang ga bisa di download
2024-02-19 03:01:02,4,Positif,"Aplikasi yg brilian, kita bisa menjelajahi foto2 bagus dan unik. Sayangnya terkadang ada pemberitahuan 'gagal menyimpan' mohon diperbaiki lagi."
2024-02-19 02:49:44,2,Negatif,Aku tidak bisa mengunduh pin nya tolong dong perbaiki
2024-02-19 00:32:01,2,Negatif,"Gabisa simpan gambar padahal wifi kenceng, paket data juga masih ada. Buat buka apk lain padahal masih ok."
2024-02-18 14:13:00,2,Negatif,"ini pinterest nya kenapa ya? dari kemarin gagal menyimpan terus, padahal sinyal nya lancar lancar aja kok"
2024-02-18 09:46:22,5,Positif,Ini untuk Download foto dan video dan bagus untuk Download foto bisa juga di foto whatsapp terima kasih telah baca ini untuk yang baru Download aplikasi ini ya ada info untuk yang gak tau klo kalian mau Download foto kamu harus ke titik tiga pencet unduh gambar oke ini untuk yang pertama kalinya Download aplikasi ini ya
2024-02-18 09:23:51,4,Positif,"lag, padahal wifi nya lancar aja tapi gambarnya itu munculnya lama bgt, ga bisa ngedownload anjir😓"
2024-02-18 09:00:13,5,Positif,"Sangat bagus untuk desain,terus lanjutkan dan tingkatkan👍"
2024-02-18 07:32:15,4,Positif,"bagus banget dan sangat keren, cuman masalahya satu doang dan ini mempengaruhi banget ya, masalahya fotonya jadi blur gitu udah itu aja masalahya 🗿"
2024-02-18 07:18:15,1,Negatif,"Sekali aku download dan buka... Aku login, atur lahir tanggal dan ok, dan dia kata ""maaf tapi anda tidak memenuhi syarat untuk ke pinterest... "" udh aku coba attempt berikutnya tapi ga bisa. Apa masalahku?!?!"
2024-02-18 00:12:33,1,Negatif,kenapa tidak bisa mengunduh gambar yg di pinterest 😭😭😭😭🙏🙏
2024-02-17 12:02:52,2,Negatif,"Knp sih harus pake email & akun jadi gk bisa masuk, tadinya kn udh lancar, bagus,, eh malah gini"
2024-02-17 11:43:02,4,Positif,Ini sangat bagus bisa nyimpan apa saja cmn aku tidak nyimpan gambar yg aneh aneh pas saya lihat ternyata malah gambarnya aneh kyk gambar saru saru gitu semoga diperbaiki lagi dengan benar dan saya juga suka dengan aplikasi ini tapi sering bug jadi aku hapus tapi kok tidak bisa padahal saya sudah menghapus aplikasi saya siapa yg salah HP saya atau pinterest nya semoga diperbaiki lagi aku tidak mau seperti ini
2024-02-17 11:32:34,1,Negatif,"Gagal menyimpan mulu tod, kapan ni di perbaikiny, udh di uninstall abistu download lagi msih aj sma mem3k"
2024-02-17 05:49:01,1,Negatif,Ini kenapa ya aku mau daftarr pinterest nya kok ga bisa masalahnya di umurnya udah aku acak acak gak bisaa tolong di perbaiki soalnya bikinn kesell
2024-02-17 04:05:11,5,Positif,"Wahh aplikasinya berguna bangett 😋😋 bisa buat cari foto , wpp , dll , pokoknya berguna deh 😸 , ayo kalian segera donlowd ❗🌷"
2024-02-17 03:03:35,2,Negatif,Aplikasi ini susah untuk login aku udah coba beberapa kali tapi tetap saja tidak bisa login
2024-02-16 15:52:59,2,Negatif,"baru instal, pas di buka gabisa unduh/save."
2024-02-16 15:50:51,2,Negatif,Maaf ya aku kasi bintang dua ✌ soalnya pas aku lagi login aku ditanya kapan tanggal lahir mu terus aku tulis malah salah terus tolong di perbaiki ya 😭😭😭
2024-02-16 15:33:48,2,Negatif,"Kok ga bisa simpan gambar sih, kalo mau nyimpen gambar gagal menyimpan terus"
2024-02-16 13:48:09,2,Negatif,untuk apk ini bagus tapi foto pinterest nya gak bisa di simpan 🙏
2024-02-16 11:49:26,4,Positif,"Menurutku aplikasi ini bagus bagus aja, cuma kenapa tadi aku buka nge bug, aku liat akunku Pengguna tidak ditemukan, trs juga loading pdhl wifi ini sdg baik baik saja, mohon cepat di betulkan ya min! thanks 🙏"
2024-02-16 10:21:06,5,Positif,"Aplikasi yang memudahkan kita mencari gambar, quote, etc, lebih mudah dan cepat. Salute!! 👏"
2024-02-16 10:16:20,4,Positif,"Lancar aj,,tapi entah knp kadang² ft yg mau di download itu ga bisa,padahal memo gw masih banyak+wifi gw kagak ngelag,tolong y di perbaiki😔🙏🏻"
2024-02-16 07:50:54,2,Negatif,"Maaf saya kasih bintang dua karena saat akan mengunduh gambar tidak bisa di unduh, tolong diperbaiki."
2024-02-16 04:39:34,1,Negatif,Maaf bintang satu gara gara aku udah bikin link nya tapi di tanggal lahir nya susah tapi bener aku umur 9 tahun
2024-02-15 21:40:55,5,Positif,"Bagus banget, disini banyak banget kreasi² lucu"
2024-02-15 14:35:28,4,Positif,Saya kasih rating 4 karna saat saya mendownload gambar dipinterest ada tulisan gagal menyimpan padahal biasanya tidak begitu tolong diperbaiki
2024-02-14 14:20:14,4,Positif,Aplikasinya bagus dan di HP ku sllu ada Pinterest.. Tp knp ini tb2 ga bs unduh gambar.. Tolong jelaskaaannnnnn
2024-02-14 13:01:09,4,Positif,"Untuk apk sih udah bagus, lancar, tapi ada sedikit masalah kurang mengenakkan yang membuat saya kurang nyaman saat memakai aplikasi ini untuk menyimpan foto, yaitu adalah jaringan data 4g malah kurang kuat untuk aplikasi ini, keduanya adalah saya sudah pencet tombol ""save"" berkali kali tapi tetap nihil, tidak ada 1pun foto yang masuk, mungkin seperti itu saja untuk penjelasan saya, semoga kedepannya bisa lebih baik dan benar, sekian saya Zafhran terimakasih."
2024-02-14 09:45:55,1,Negatif,Ko saya masuk gak bisa ya padahal saya sudah memenuhi syarat ini gimana pinterest
2024-02-14 03:12:32,5,Positif,Aplks nya bagus foto foto nya aehstetik banget
2024-02-13 17:44:39,1,Negatif,"Yoo, min Perbaikilah Keamanan Aplikasi ini, masih banyak akun orang² otak m3sum dan gambar² 18+ .Saya JIJIK min liatnya. Tolong perbaiki Keamanan dan tolong di perketat keamanannya🙏🙏"
2024-02-13 15:16:28,2,Negatif,Setelah update versi terbaru gambar tidak bisa di download
2024-02-13 14:05:31,2,Negatif,"kenapa gabisa nyimpen gambarnya??pdhl sudah di-update, penyimpanan juga ga penuh,huhhh buat kesel aja, percuma download klo gabisa diunduh gambar nya"
2024-02-13 12:37:05,2,Negatif,Untuk memberikan tanggal lahirnya sudah di coba beberapa kali tidak bisa mohon untuk di perbaiki
2024-02-13 11:48:49,5,Positif,"Bagus cepat dan simpel , trim sukses selslu"
2024-02-13 09:33:58,5,Positif,Kenapa tidak bisa unduh gambar. Mohon solusinya
2024-02-13 05:16:58,4,Positif,"Sebenarnya aplikasi ini sudah bagus cuma kadang saat mengunduh foto itu sedikit delay dan tulisannya pun berbackground merah jadi agak kurang enak di lihat dan masih suka sama yang dulu. Btw tambahin fitur hapus chat dong Dev, sering banget kepencet share via chat/inbox"
2024-02-13 00:04:45,2,Negatif,saya kasih bintang 2 karna pas saya coba login pin nya ga bisa melihat gambar
2024-02-12 22:49:16,4,Positif,"Menurut saya aplikasinya bagus, enak, nyaman, cuma gatau kenapa pas mau buka tuh ada tulisan 'upss..internet anda blablabla' akhirnya saya hapus & download lgi"
2024-02-12 13:20:07,5,Positif,Pinterest sangat bagus banget sih apk nya sumpah demi apa cobak plis kalian kalo mau Download aplikasi di play store
2024-02-12 10:32:57,4,Positif,"Bagus sih tp kok saat sy ingin merahasiakan Pin udh gada fitur buat ""keep secret"" ya?"
2024-02-12 06:58:35,2,Negatif,Ribed ga bisa langsung disimpan praktis
2024-02-12 03:46:49,5,Positif,"Saran untuk pinterest, penerjemahan kata atau kalimat"
2024-02-12 00:39:27,5,Positif,"Keren, bisa cari objek foto dan gambar yang sangat bagus..."
2024-02-11 23:09:34,2,Negatif,"Setelah di update banyak fitur yang dihilangkan dan kualitas semakin memburuk seperti tidak bisa mengunduh gambar tulisan yang muncul selalu ""gagal mengunduh"" padahal jaringan dan sinyal sangat stabil, mohon diperbaiki."
2024-02-11 15:17:13,1,Negatif,"napa dah sinyal padahal buat buka youtube, playstore, google dll bagus, kalo buka pin malah katanya ada kesalahan jaringan terus, apalahhh"
2024-02-11 06:35:25,1,Negatif,Masak aku mau login nggak bisa sampai coba berkali kali nggak bisa juga
2024-02-11 04:39:29,4,Positif,"Aplikasi nya bagus banget , cocok buat nyari ide baru , cuma kadang ada bbrapa fto yang ngga bisa d unduh , itu kira"" kenapa ya ? Tapi app nya bagus ko !"
2024-02-11 02:44:53,5,Positif,bagus buat nyari gambar yang bagus dan sangat membantu untuk mencari gnmbar untuk tugas sekolah 👍👍
2024-02-10 16:30:26,1,Negatif,"Susah banget login ny udh bikin akun banyak tp susah banget bikin ny, masalah ny bagian usia, di youtube blm ada cara terbaru yg 2024 ny🥲"
2024-02-10 14:31:34,1,Negatif,"aplikasi ini saat saya pertama kali mencoba,,saya sudah memasukan tanggal lahir,,bulan dan tahun saya tapi tetap saja tidak bisa maaf saya beri bintang ★ ☆ ☆ ☆ ☆ dulu🙏"
2024-02-10 12:24:40,5,Positif,"Ini app nya sangat bagus, terkadang saat kita ingin mencari sesuatu yg kita ingin tetapi tidak ada tapi ini udah sangat bagus.."
2024-02-10 11:54:11,5,Positif,"WORTH IT, emg drdl suka bgt pake pinterest, cuma kadang ngebug aja pas download foto tau2 digaleri kagak ada, jadi harus ngecek sih buat mastiin udah kesimpen atau engga hehe :> udh gitu aja!☺️"
2024-02-10 10:43:32,1,Negatif,karna aku gk bisa masuk trs pas aku udh masuk malah aku nemu bug tolong di apdete ya 🙏🙏🙏🙏
2024-02-10 08:36:08,5,Positif,"– ada banyak inspirasi, ide maupun gagasan dlm aplikasi ini! 👍🏻 – mohon ditambahkan tombol ""up"" dong, biar kl sdh scroll ke bwh gampang utk kembali ke atas … 📝lebih bagus lg ditambahin tombol ""up"" & ""down"" sih … 😊"
2024-02-10 07:20:04,5,Positif,Soalnya aplikasi ini sangat berguna bagi saya untuk mencari yang sangat menarik
2024-02-10 02:29:00,5,Positif,Gambarnya bagus lucu dan Aestetic
2024-02-09 22:40:12,2,Negatif,"Tidak bisa upload Pin di sebagian besar foto yang ingin saya unggah. Selalu ada tulisan ""mengambil aset anda"" dan itu sangat lama dan sering terjadi kegagalan"
2024-02-09 12:29:50,1,Negatif,"Hari hari update, kebanyakan update foto yang muncul juga itu itu aja ga ada yang menarik"
2024-02-09 10:18:54,5,Positif,tolong dong.. update lagi supaya gambarnya bisa di save.. ini aplikasi terfav soalnya
2024-02-09 07:02:45,5,Positif,Saya suka banget pin ini soal nya bayak Poto yang kita bisa ambil atau cari di pin pokanya saya suka banget pin kalo kita cari pilihan nya juga bayak banget Poto nya bagus bagus lagi
2024-02-09 06:45:42,4,Positif,"Aplikasi nya udah lumayan, soalnya gambar2 nya sesuai..tapi ada suatu bug, yaitu ga bisa menyimpan fotonya.. padahal ruang penyimpanan gak penuh, jadi tolong di perbaiki lagi"
2024-02-08 07:51:10,5,Positif,Bagus banget bisa cari gambar atau ide menarik di pinterest ini saya suka aplikasi pinterest
2024-02-08 06:47:04,1,Negatif,"Tolong berikan opsi hapus pesan di bagian perpesanan. Saya ingin menyukai sebuah pin, tapi secara tidak sengaja malah kepencet mengirim pin itu kepada orang yang tidak saya kenal. Dan itu tidak bisa di undo, fitur yang sekarang benar2 tidak bermanfaat"
2024-02-08 06:08:26,2,Negatif,"Setelah di-update waktu saya mau menyimpan gambar kenapa ukuran gambarnya maksimal sampai 9:6 saja? Menurut saya masih enak yang dulu, bisa menyimpan gambar sepanjang apapun, update-an kali ini engga karena ada batasannya. Tolong diperbaiki supaya bisa menyimpan gambar seperti dulu lagi, terima kasih 🙏"
2024-02-08 04:47:07,5,Positif,Suka banget kita bisa nyari cowok cewek rumah mewah pov dll 1000/100 sih menurut aku pribadi bisa cari dan mengedit nya di apk mengedit dll🙂
2024-02-07 23:41:58,5,Positif,Disini fotonya banyak bagus dan cute cocok untuk ank dan remaja makanya saya kasih bintang 5
2024-02-07 12:01:16,1,Negatif,"Maaf aku beri bintang 1 , kendalanya sekarang loading foto lama banget . Gak kebuka2 .. Padahal jaringan bagus lancar .. Jdi agak kecewa sih gak kayak pinterest yg dulu .. Ini Parahhh!! tolong di perbaiki lagi .. Makasih 🙏"
2024-02-07 11:15:36,5,Positif,"Apa lagi yang kurang? Ini udh bagus bngt, setiap mau search picture yang kita inginkan langsung dapat, jaringan oke, ga gampang bug and lag, suka dah"
2024-02-07 10:10:49,1,Negatif,"Cara mengatasi audio tidak berbunyi?, dan ada tulisan ""Audio tidak tersedia di lokasi anda"""
2024-02-07 10:02:08,4,Positif,Semua nya bagus cuman minus nya kalo lagi nyari vidio pasti loading dan loading nya patah patah.
2024-02-07 02:25:58,2,Negatif,"Kenapa setelah update, pilihan filter tidak bisa dipakai? Loading terus?"
2024-02-06 22:51:43,5,Positif,"semoga dengan adanya apk ini, bisa mengubah semua jadi lebih indah & praktis, terimakasih.."
2024-02-06 22:03:57,4,Positif,"Aplikasi sudah bagus , udah digunain dalam beberapa tahun tapi kenapa pas merubah visibilitas profil ngga bisa?? Apa karena bug? Ato lain..."
2024-02-06 08:40:50,4,Positif,Ini aplikasi aku rekomendasi untuk yang suka cari foto orang atau pemandangan soalnya lucu foto fotonya dan bisa disimpan💓💓🌷
2024-02-06 04:47:58,5,Positif,Is good pinterest and no problem of me.Tanks pinterest.Bagi yang menyukai seni banyak ide dan belajar kteatif tanpa kendala.Dan sangat bagus di tambah komunitas yang luas dan luar biasa.Pokoknya it's Ok banget.
2024-02-05 14:18:03,5,Positif,Baguss bisa langsung diunduh jadi ga usah di screenshot lagi👌👍
2024-02-05 13:44:02,5,Positif,Senang sekali menggunakan app ini untuk menyimpan gambar tanaman saya dan bisa berbagi dengan teman
2024-02-04 10:33:46,2,Negatif,"Kenapa ya setiap saya mengunggah video di pinterest tuh suka sekali audionya dihilangkan, ya memang saya tau kalau video saya mencapai menit yang lebih dan audio akan hilang karna itu, namun beberapa unggahan saya tidak begitu, suka ada tulisan 'audio tidak tersedia di lokasi anda' terus saya harus pergi ke Belanda atau ke inggris dulu gitu biar ada audionya? Atau gimana nih?"
2024-02-04 02:33:04,4,Positif,"Sangat bagus untuk memberi saya inspirasi gambar,dll..tapi belakangan ini foto foto pinterest kok selalu loading ya?padahal wifi saya bagus bagus aja,buka apk lain juga bisa .tapi di pin saya gabisa lihat gambar""nga karna loading,kenapa ya?"
2024-02-04 00:05:21,5,Positif,"Bagus !:: bangt,Apk nya ,aku bisa cari kaya wallpaper software gituu lucu dehh,dnn kalian yang baca Komen ini,Jangann lupaa nonton Vt ytb akuu yaaa nama akun kuu Cakennbbeetttar09."
2024-02-03 17:22:39,2,Negatif,setelah update gk bisa upload poto lg atau pin poto dan kadang searching akun gak bisa
2024-02-03 12:32:08,2,Negatif,Jujur nih ya aku itu sebel bgt sama ni aplikasi... Aku dah pke wifi pake data jg g bisa di buka gtubloh gambar ny loading trs jelek bgt aku mohon lah developer perbaiki lg ya... Jngn sampe kyk gini aku sebel bgt deh... Klo masih kyk gini trs mending g ush di download aj yg guys... 🙏🙏🙏
2024-02-03 10:37:44,5,Positif,Nih app berguna bangett buat nyari idola kita gambarnya pun keren kerenn gak kayak g***le pada aneh anehh.
2024-02-03 10:02:51,5,Positif,"Cukup bagus apknya , tapi di hilangkan bug nya yah soalnya kalo baru masuk ga ad gambaran nya cmn layar putih doang trs di hilangkan bug biar ga keluar sendiri"
2024-02-03 08:45:13,4,Positif,"Apk nya udah bagus, apa lagi kita bisa menyimpan foto yang ada di apk ini. Hanya saja kita tidak bisa menyimpan vidio dari pinterest ke galery kita. Saya hanya ingin itu saja yang ditambahkan ke apk ini. Saya berikan 4 bintang dulu baru saya akan berikan 5 bintang jika sudah bisa menyimpan vidio 😊👌"
2024-02-03 05:16:35,2,Negatif,"Gabisa unduh gambar gagal menyimpan mulu, itu bug ato apa? Padahal penyimpanan hp masih gede, sinyal juga bagus"
2024-02-03 04:17:43,1,Negatif,Gak jelas bgt ga bisa daftar di bagian umur bkin darah tinggi anj aplikasi ga jelas bgt
2024-02-02 11:37:00,5,Positif,"Nggak bisa kebuka fotonya pdhl saya pake wifi, jaringan juga bagus, saya buka YouTube bisa, buka tiktok lancar, tapi buka pin sama sekali nggak kebuka gambarnya, tolong segera di perbaiki baru saya kasih 5 bintang, udh saya uninstall tetep aja gabisa"
2024-02-02 10:45:35,1,Negatif,"Akun saya di nonaktifkan dan setelah nya bisa, akun bisnis saya malah hilang dan saya juga tidak bisa mencari akun tersebut di pencarian, padahal itu akun bisnis saya yang paling penting dan sangat saya perlukan, saya sudah mencoba agar akun bisnis saya bisa kembali tapi percuma saja. Ini sangat menjengkelkan 😠😠 tidak hanya itu semua pin saya di akun pribadi juga banyak yg hilanggggggg"
2024-02-02 10:41:20,1,Negatif,"Kalau pakai wifi pasti lemot, tapi klo pakai quota lancar, padahal wifi dirumah buat PubG aja lancar"
2024-02-01 15:58:43,5,Positif,"Terimakasih Pinterest atas update yang telah diberikan, sekarang masalah bug pada gambar, unduhan, maupun jaringan, sudah sedikit berkurang dan terimakasih atas perhatian nya🤗🤗👍"
2024-02-01 14:14:25,1,Negatif,"Ini ngapa sih pin guweh keluar mulu,w buka apknya eh keluar lagi, mo ngedownload foto2 eh pas mo di unduh malah tulisan eror, padahal sinyal guweh bagus tapi kenapa kalo setiap di pin kek eror gt setiap update eror mulu, tolong di perbaiki dong:/."
2024-02-01 10:30:36,5,Positif,"Aplikasinya bagus,bisa untuk unduh foto yang kita mau jadi rekomendasi banget buat kalian yang mau nyobain apk nya"
2024-01-31 09:10:14,5,Positif,sangat bagus namun begitu sulit untuk mengabil gambar dan video semoga d permudah
2024-01-31 09:08:36,5,Positif,"Aplikasi yang bagus untuk berbagi desain dan inspirasi, support centernya juga bagus dalam membantu problema penggunanya."
2024-01-31 05:01:27,5,Positif,Ini aplikasi menurut saya bagus bngt dan saya pas mau cri Foto bagus2 bnget asli Thenk you 👉👈🌝 bagus bagus foto nya:(
2024-01-30 20:51:00,5,Positif,"Aplikasinya bagus, hasil pencariannya juga sesuai, fotonya lengkap."
2024-01-30 19:17:40,4,Positif,"Hi, sebenarnya ini apk udh bagus dan bermanfaat soalnya bnyk video or photo yg cakep dan bgus bgus bgtt, bnyk ide,tips, jg bnyk gambar yg memuaskan imajinasi kita, gambar hd dan videonya jg,tapi... TOLONG INI KNP LOADING NYA LAMA BETT MANA KESABARAN SETIPIS TISU PLEASE DEH😇 dan sinyal gw bagus tapi emg kok lemot batt bjir bukannya ga ngehargai kerja keras Dev nya,🙏🏿 Tapi ini knp? Katany ""gambar diunduh!"" TPI PAS DI LIAT DI GALERI KOK GD KE SAVE?? ARGHH MANA BAGUS LAGI GAMBARNYA 🙏🏿😇😓💅"
2024-01-30 11:24:30,1,Negatif,Kenapa sekarang setelah upgrade malah gambarnya PD gak jdi sih 😡😡 Pun yg versi lite jg gitu 😡😡 Perbaikin dong bug-nya jdi susah mau cari gambar 😡😡😡
2024-01-30 04:59:46,1,Negatif,"Suka sekali dg apk ini, Sayang setelah update gk bisa akses😭 Jaringan ok, kuota data ok, sampai nyari wifi ternyata masih gk bisa akses,, Sampai uninstal jgu tetep gk biasa,, tolong segera diperbaiki"
2024-01-29 08:14:51,1,Negatif,Pinterest saya tidak bisa diakses. Padahal jaringan tempat saya bagus. Sungguh aneh
2024-01-28 14:43:20,2,Negatif,"Tolong dong di perbaiki lagi ,masa pas unduh gambar gagal menyimpan katanya ,padahal jaringan lancar lancar aja"
2024-01-28 00:55:18,5,Positif,Bagus banget...saya suka pakai pinterest....gambar nya jernih... pokonya is the best lah🥰🥰
2024-01-27 21:02:05,5,Positif,Aku nggak bisa komen yg jelas aplikasinya sangat bagus nggak ada duanya diplaystore pokoknya sangat mantaaaaaap sekali Aku mengucapkan banyak2 terima kasih dan semoga yg membuat selalu dlm lindumgan Tuhan YME
2024-01-27 15:48:58,4,Positif,"Bagus banget aplikasi nya, beguna bgt... Eh, tp ada bug pas lagi di pencarian, gambar nya udah ada, trs pergi ke beranda bentar lalu balik lagi ke pencarian, eh yg ada di beranda berada di belakang nya pencarian... Trs mau pencet yg di pencarian malah yg bisa dipencet di beranda. Pas mau balik ga bisa, mau ga mau langsung close... Coba perbaiki dong 🙏🏻"
2024-01-27 04:59:33,1,Negatif,"Setelah Update tidak bisa akses. Pemberitahuan ""Ups ada yang salah, coba lagi"" atau ""Kami mengalami masalah, coba lagi"". Sedangkan jaringan saya baik. Menggunakan wifi juga. Bahkan sampai uninstal kemudian instal kembali tapi masih sama. Bug/ error ini? Kalau masih perbaikan segeralah!! Bikin tidak nyaman."
2024-01-26 05:21:45,5,Positif,Apk nya bagus terus juga foto nya bgs² bgt cerah lucu pokoknya uh bgs deh gk bisa jelasin lagi
2024-01-25 12:26:03,5,Positif,Banyak ide yang bagus dan sangat membantu dalam mengaplikasikan daya kreatif terutama untuk pemula. Saya sangat suka karena banyak Karya dan ide cemerlang dalam Pinterest. Thanks Pinterest.
2024-01-25 06:34:18,5,Positif,Aplikasi ny keren. Dpt mncari inspirasi dan imajinasi baru. Pinterest tmpat petualangan seru.
2024-01-24 07:48:32,4,Positif,Aplikasi nya bagus banget cuman loading nya lama banget padahal data lancar² saja 1.kalo pencet unduh gambar kadang2 ada tulisan unduhan gagal padahal data lancar²saja tolong diperbaiki nanti kalo udah diperbaiki ku kasih bintang 5 tapi untuk sekarang kukasih bintang empat dulu sekian terimakasih 😁
2024-01-24 04:22:27,4,Positif,Aplikasi ini bagus truss download juga ok sangat cepat pokoknya aku suka deh Ama aplikasi ini trus juga kita bisa cari contoh² barang dll pokoknya bagus deh aplikasi 👍🏻
2024-01-24 03:25:06,5,Positif,"Ini sangat bagus sekali bahkan,aku bisa membuat pov roblox,ini sangat menarik!,terislah berjuang ya,saya suka sekali aplikasi inu bahkan ada juga muka pin ullzang itu sangat cantik sekalii🥰"
